Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,JulianDay,TimeAfterSunrise,Area
RWBL,Elk Lake,ELK5,A,Year2,102,Not restored,0,Not restored,2,24.2,0,4.9,20,2,262,110.7
RWBL,Elk Lake,ELK5,A,Year2,90,Not restored,0,Not restored,2,24.2,0,4.9,20,2,262,110.7
RWBL,Elk Lake,ELK5,A,Year2,105,Not restored,0,Not restored,2,24.2,0,4.9,20,2,262,110.7
RWBL,Elk Lake,ELK5,B,Year2,89,Not restored,0,Not restored,1,13.0,1,3.0,20,26,-18,110.7
RWBL,Elk Lake,ELK5,B,Year2,88,Not restored,0,Not restored,1,13.0,1,3.0,20,26,-18,110.7
RWBL,Elk Lake,ELK5,B,Year2,48,Not restored,0,Not restored,1,13.0,1,3.0,20,26,-18,110.7
RWBL,Elk Lake,ELK5,B,Year2,60,Not restored,0,Not restored,1,13.0,1,3.0,20,26,-18,110.7
RWBL,Elm Lake,ELM1,A,Year1,NA,Not restored,0,Not restored,1,19.5,0,10.0,30,6,204,175.4
RWBL,Elm Lake,ELM1,B,Year1,43,Not restored,0,Not restored,1,22.0,1,2.1,30,27,-10,175.4
RWBL,Elm Lake,ELM1,B,Year1,54,Not restored,0,Not restored,1,22.0,1,2.1,30,27,-10,175.4
RWBL,Elm Lake,ELM1,B,Year1,33,Not restored,0,Not restored,1,22.0,1,2.1,30,27,-10,175.4
RWBL,Elm Lake,ELM1,A,Year2,21,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,21,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,21,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,8,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,15,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,35,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,21,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,A,Year2,21,Not restored,0,Not restored,1,15.0,1,9.0,20,20,2,175.4
RWBL,Elm Lake,ELM1,B,Year2,266,Not Restored,0,Not restored,2,28.2,1,10.8,0,42,271,175.4
RWBL,Elm Lake,ELM1,B,Year2,179,Not Restored,0,Not restored,2,28.2,1,10.8,0,42,271,175.4
RWBL,Elm Lake,ELM1,B,Year2,177,Not Restored,0,Not restored,2,28.2,1,10.8,0,42,271,175.4
RWBL,Elm Lake,ELM2,A,Year1,NA,Not restored,0,Not restored,1,16.9,0,4.0,0,6,69,175.4
RWBL,Elm Lake,ELM2,B,Year1,NA,Not restored,0,Not restored,1,20.5,0,2.8,0,27,114,175.4
RWBL,Elm Lake,ELM2,A,Year2,NA,Not restored,0,Not restored,1,21.0,1,9.0,0,20,164,175.4
RWBL,Elm Lake,ELM2,B,Year2,NA,Not Restored,0,Not restored,2,25.8,1,3.5,0,42,160,175.4
RWBL,Elm Lake,ELM3,A,Year1,NA,Not restored,0,Not restored,1,16.6,0,7.3,0,6,-5,175.4
RWBL,Elm Lake,ELM3,B,Year1,NA,Not restored,0,Not restored,1,24.3,0,3.6,0,27,-19,175.4
RWBL,Elm Lake,ELM3,A,Year2,NA,Not restored,0,Not restored,1,13.0,1,9.4,0,20,-34,175.4
RWBL,Elm Lake,ELM3,B,Year2,NA,Not Restored,0,Not restored,2,25.3,1,5.5,0,42,97,175.4
RWBL,Elm Lake,ELM4,A,Year1,NA,Not restored,0,Not restored,1,17.0,0,3.0,0,6,102,175.4
RWBL,Elm Lake,ELM4,B,Year1,NA,Not restored,0,Not restored,1,20.0,0,3.8,0,27,85,175.4
RWBL,Elm Lake,ELM4,A,Year2,NA,Not restored,0,Not restored,1,17.2,1,5.1,0,20,99,175.4
RWBL,Elm Lake,ELM4,B,Year2,107,Not Restored,0,Not restored,2,27.2,1,2.2,0,42,183,175.4
RWBL,Elm Lake,ELM4,B,Year2,85,Not Restored,0,Not restored,2,27.2,1,2.2,0,42,183,175.4
RWBL,Elm Lake,ELM5,A,Year1,NA,Not restored,0,Not restored,1,17.9,0,7.8,0,6,176,175.4
RWBL,Elm Lake,ELM5,B,Year1,NA,Not restored,0,Not restored,1,20.4,0,9.0,0,27,58,175.4
RWBL,Elm Lake,ELM5,A,Year2,NA,Not restored,0,Not restored,1,16.0,1,13.3,0,20,71,175.4
RWBL,Elm Lake,ELM5,B,Year2,155,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
RWBL,Elm Lake,ELM5,B,Year2,97,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
RWBL,Elm Lake,ELM5,B,Year2,101,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
RWBL,Elm Lake,ELM5,B,Year2,97,Not Restored,0,Not restored,2,27.5,1,5.8,0,42,208,175.4
RWBL,Four Mile Lake,4M1,A,Year1,56,Restored,9,6-11 years,1,17.6,2,4.6,50,23,-32,82.6
RWBL,Four Mile Lake,4M1,B,Year1,21,Restored,9,6-11 years,1,22.9,1,2.9,50,42,358,82.6
RWBL,Four Mile Lake,4M1,B,Year1,21,Restored,9,6-11 years,1,22.9,1,2.9,50,42,358,82.6
RWBL,Four Mile Lake,4M1,A,Year2,30,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
RWBL,Four Mile Lake,4M1,A,Year2,100,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
RWBL,Four Mile Lake,4M1,A,Year2,125,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
RWBL,Four Mile Lake,4M1,A,Year2,18,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
RWBL,Four Mile Lake,4M1,A,Year2,57,Restored,10,6-11 years,1,15.6,1,3.0,45,7,-25,82.6
RWBL,Four Mile Lake,4M1,B,Year2,50,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M1,B,Year2,7,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M1,B,Year2,75,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M1,B,Year2,75,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M1,B,Year2,18,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M1,B,Year2,13,Restored,10,6-11 years,2,15.3,1,4.8,60,20,11,82.6
RWBL,Four Mile Lake,4M2,A,Year1,84,Restored,9,6-11 years,1,19.1,0,4.8,100,23,318,82.6
RWBL,Four Mile Lake,4M2,A,Year1,37,Restored,9,6-11 years,1,19.1,0,4.8,100,23,318,82.6
RWBL,Four Mile Lake,4M2,A,Year1,50,Restored,9,6-11 years,1,19.1,0,4.8,100,23,318,82.6
RWBL,Four Mile Lake,4M2,B,Year1,93,Restored,9,6-11 years,1,19.6,2,0.0,100,42,181,82.6
RWBL,Four Mile Lake,4M2,A,Year2,50,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
RWBL,Four Mile Lake,4M2,A,Year2,53,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
RWBL,Four Mile Lake,4M2,A,Year2,90,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
RWBL,Four Mile Lake,4M2,A,Year2,25,Restored,10,6-11 years,1,23.9,1,6.7,90,7,295,82.6
RWBL,Four Mile Lake,4M2,B,Year2,200,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M2,B,Year2,200,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M2,B,Year2,200,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M2,B,Year2,55,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M2,B,Year2,77,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M2,B,Year2,100,Restored,10,6-11 years,2,15.5,1,3.8,100,20,168,82.6
RWBL,Four Mile Lake,4M3,A,Year1,18,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,A,Year1,14,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,A,Year1,41,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,A,Year1,147,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,A,Year1,41,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,A,Year1,70,Restored,9,6-11 years,1,17.3,1,9.5,30,23,207,82.6
RWBL,Four Mile Lake,4M3,B,Year1,117,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
RWBL,Four Mile Lake,4M3,B,Year1,11,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
RWBL,Four Mile Lake,4M3,B,Year1,34,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
RWBL,Four Mile Lake,4M3,B,Year1,41,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
RWBL,Four Mile Lake,4M3,B,Year1,31,Restored,9,6-11 years,1,18.3,1,2.8,30,42,0,82.6
RWBL,Four Mile Lake,4M3,A,Year2,32,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,28,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,23,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,27,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,52,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,37,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,28,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,23,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,A,Year2,70,Restored,10,6-11 years,1,19.2,1,0.0,15,7,194,82.6
RWBL,Four Mile Lake,4M3,B,Year2,35,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M3,B,Year2,150,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M3,B,Year2,33,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M3,B,Year2,150,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M3,B,Year2,83,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M3,B,Year2,20,Restored,10,6-11 years,2,23.6,1,5.3,15,20,283,82.6
RWBL,Four Mile Lake,4M4,A,Year1,38,Restored,9,6-11 years,1,18.2,1,4.5,60,23,173,82.6
RWBL,Four Mile Lake,4M4,A,Year1,57,Restored,9,6-11 years,1,18.2,1,4.5,60,23,173,82.6
RWBL,Four Mile Lake,4M4,B,Year1,37,Restored,9,6-11 years,1,18.5,2,0.0,60,42,76,82.6
RWBL,Four Mile Lake,4M4,B,Year1,9,Restored,9,6-11 years,1,18.5,2,0.0,60,42,76,82.6
RWBL,Four Mile Lake,4M4,B,Year1,39,Restored,9,6-11 years,1,18.5,2,0.0,60,42,76,82.6
RWBL,Four Mile Lake,4M4,B,Year1,9,Restored,9,6-11 years,1,18.5,2,0.0,60,42,76,82.6
RWBL,Four Mile Lake,4M4,A,Year2,9,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
RWBL,Four Mile Lake,4M4,A,Year2,90,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
RWBL,Four Mile Lake,4M4,A,Year2,70,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
RWBL,Four Mile Lake,4M4,A,Year2,16,Restored,10,6-11 years,1,16.8,1,4.3,60,7,117,82.6
RWBL,Four Mile Lake,4M4,B,Year2,75,Restored,10,6-11 years,2,21.3,1,3.0,80,20,218,82.6
RWBL,Four Mile Lake,4M4,B,Year2,16,Restored,10,6-11 years,2,21.3,1,3.0,80,20,218,82.6
RWBL,Four Mile Lake,4M4,B,Year2,46,Restored,10,6-11 years,2,21.3,1,3.0,80,20,218,82.6
RWBL,Four Mile Lake,4M4,B,Year2,50,Restored,10,6-11 years,2,21.3,1,3.0,80,20,218,82.6
RWBL,Four Mile Lake,4M5,A,Year1,5,Restored,9,6-11 years,1,17.6,2,3.0,100,23,10,82.6
RWBL,Four Mile Lake,4M5,A,Year1,37,Restored,9,6-11 years,1,17.6,2,3.0,100,23,10,82.6
RWBL,Four Mile Lake,4M5,A,Year1,82,Restored,9,6-11 years,1,17.6,2,3.0,100,23,10,82.6
RWBL,Four Mile Lake,4M5,A,Year1,7,Restored,9,6-11 years,1,17.6,2,3.0,100,23,10,82.6
RWBL,Four Mile Lake,4M5,B,Year1,95,Restored,9,6-11 years,1,20.7,1,0.0,100,42,284,82.6
RWBL,Four Mile Lake,4M5,A,Year2,50,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
RWBL,Four Mile Lake,4M5,A,Year2,15,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
RWBL,Four Mile Lake,4M5,A,Year2,15,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
RWBL,Four Mile Lake,4M5,A,Year2,50,Restored,10,6-11 years,1,14.8,1,3.5,90,7,18,82.6
RWBL,Four Mile Lake,4M5,B,Year2,25,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
RWBL,Four Mile Lake,4M5,B,Year2,150,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
RWBL,Four Mile Lake,4M5,B,Year2,100,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
RWBL,Four Mile Lake,4M5,B,Year2,50,Restored,10,6-11 years,2,14.8,1,3.4,100,20,85,82.6
RWBL,Garlock Slough,GAR1,A,Year1,67,Not restored,0,Not restored,2,25.2,2,2.1,0,13,192,31.4
RWBL,Garlock Slough,GAR1,B,Year1,48,Not restored,0,Not restored,2,24.3,2,1.6,10,36,382,31.4
RWBL,Garlock Slough,GAR1,A,Year2,70,Not restored,0,Not restored,2,19.6,2,3.3,5,7,91,31.4
RWBL,Garlock Slough,GAR1,A,Year2,64,Not restored,0,Not restored,2,19.6,2,3.3,5,7,91,31.4
RWBL,Garlock Slough,GAR1,A,Year2,19,Not restored,0,Not restored,2,19.6,2,3.3,5,7,91,31.4
RWBL,Garlock Slough,GAR1,B,Year2,NA,Not Restored,0,Not restored,1,19.7,1,4.6,15,37,0,31.4
RWBL,Garlock Slough,GAR2,A,Year1,NA,Not restored,0,Not restored,2,24.2,1,0.5,0,13,16,31.4
RWBL,Garlock Slough,GAR2,B,Year1,108,Not restored,0,Not restored,2,23.7,2,0.0,0,36,357,31.4
RWBL,Garlock Slough,GAR2,B,Year1,209,Not restored,0,Not restored,2,23.7,2,0.0,0,36,357,31.4
RWBL,Garlock Slough,GAR2,A,Year2,107,Not restored,0,Not restored,2,18.9,2,5.2,0,7,15,31.4
RWBL,Garlock Slough,GAR2,A,Year2,107,Not restored,0,Not restored,2,18.9,2,5.2,0,7,15,31.4
RWBL,Garlock Slough,GAR2,B,Year2,101,Not Restored,0,Not restored,1,19.8,0,5.3,0,37,66,31.4
RWBL,Garlock Slough,GAR2,B,Year2,120,Not Restored,0,Not restored,1,19.8,0,5.3,0,37,66,31.4
RWBL,Garlock Slough,GAR2,B,Year2,142,Not Restored,0,Not restored,1,19.8,0,5.3,0,37,66,31.4
RWBL,Garlock Slough,GAR3,A,Year1,40,Not restored,0,Not restored,2,24.2,1,0.1,40,13,-9,31.4
RWBL,Garlock Slough,GAR3,A,Year1,35,Not restored,0,Not restored,2,24.2,1,0.1,40,13,-9,31.4
RWBL,Garlock Slough,GAR3,A,Year1,20,Not restored,0,Not restored,2,24.2,1,0.1,40,13,-9,31.4
RWBL,Garlock Slough,GAR3,B,Year1,160,Not restored,0,Not restored,2,22.1,2,0.0,45,36,293,31.4
RWBL,Garlock Slough,GAR3,B,Year1,18,Not restored,0,Not restored,2,22.1,2,0.0,45,36,293,31.4
RWBL,Garlock Slough,GAR3,B,Year1,150,Not restored,0,Not restored,2,22.1,2,0.0,45,36,293,31.4
RWBL,Garlock Slough,GAR3,A,Year2,3,Not restored,0,Not restored,2,21.1,1,0.0,20,7,-9,31.4
RWBL,Garlock Slough,GAR3,A,Year2,100,Not restored,0,Not restored,2,21.1,1,0.0,20,7,-9,31.4
RWBL,Garlock Slough,GAR3,B,Year2,175,Not Restored,0,Not restored,1,20.2,0,5.9,30,37,102,31.4
RWBL,Garlock Slough,GAR3,B,Year2,200,Not Restored,0,Not restored,1,20.2,0,5.9,30,37,102,31.4
RWBL,Garlock Slough,GAR3,B,Year2,30,Not Restored,0,Not restored,1,20.2,0,5.9,30,37,102,31.4
RWBL,Jemmerson Slough,JEMM1,A,Year1,41,Restored,8,6-11 years,2,29.1,0,0.0,100,21,371,81.4
RWBL,Jemmerson Slough,JEMM1,B,Year1,30,Restored,8,6-11 years,2,23.1,0,0.0,90,39,301,81.4
RWBL,Jemmerson Slough,JEMM1,B,Year1,31,Restored,8,6-11 years,2,23.1,0,0.0,90,39,301,81.4
RWBL,Jemmerson Slough,JEMM1,B,Year1,75,Restored,8,6-11 years,2,23.1,0,0.0,90,39,301,81.4
RWBL,Jemmerson Slough,JEMM1,A,Year2,75,Restored,9,6-11 years,2,18.0,1,4.3,100,19,295,81.4
RWBL,Jemmerson Slough,JEMM1,A,Year2,200,Restored,9,6-11 years,2,18.0,1,4.3,100,19,295,81.4
RWBL,Jemmerson Slough,JEMM1,B,Year2,175,Restored,9,6-11 years,1,21.1,1,1.2,60,35,60,81.4
RWBL,Jemmerson Slough,JEMM1,B,Year2,150,Restored,9,6-11 years,1,21.1,1,1.2,60,35,60,81.4
RWBL,Jemmerson Slough,JEMM2,A,Year1,15,Restored,8,6-11 years,2,25.6,0,1.4,85,19,203,81.4
RWBL,Jemmerson Slough,JEMM2,B,Year1,31,Restored,8,6-11 years,2,20.6,2,0.1,65,42,2,81.4
RWBL,Jemmerson Slough,JEMM2,B,Year1,24,Restored,8,6-11 years,2,20.6,2,0.1,65,42,2,81.4
RWBL,Jemmerson Slough,JEMM2,A,Year2,50,Restored,9,6-11 years,2,17.0,0,0.0,90,19,170,81.4
RWBL,Jemmerson Slough,JEMM2,A,Year2,70,Restored,9,6-11 years,2,17.0,0,0.0,90,19,170,81.4
RWBL,Jemmerson Slough,JEMM2,A,Year2,70,Restored,9,6-11 years,2,17.0,0,0.0,90,19,170,81.4
RWBL,Jemmerson Slough,JEMM2,B,Year2,70,Restored,9,6-11 years,1,23.0,0,2.2,55,35,191,81.4
RWBL,Jemmerson Slough,JEMM2,B,Year2,80,Restored,9,6-11 years,1,23.0,0,2.2,55,35,191,81.4
RWBL,Jemmerson Slough,JEMM3,A,Year1,10,Restored,8,6-11 years,2,23.4,0,0.1,85,19,85,81.4
RWBL,Jemmerson Slough,JEMM3,B,Year1,60,Restored,8,6-11 years,2,18.6,0,0.0,75,39,100,81.4
RWBL,Jemmerson Slough,JEMM3,B,Year1,45,Restored,8,6-11 years,2,18.6,0,0.0,75,39,100,81.4
RWBL,Jemmerson Slough,JEMM3,B,Year1,19,Restored,8,6-11 years,2,18.6,0,0.0,75,39,100,81.4
RWBL,Jemmerson Slough,JEMM3,A,Year2,25,Restored,9,6-11 years,2,16.8,0,0.0,90,19,102,81.4
RWBL,Jemmerson Slough,JEMM3,A,Year2,12,Restored,9,6-11 years,2,16.8,0,0.0,90,19,102,81.4
RWBL,Jemmerson Slough,JEMM3,A,Year2,50,Restored,9,6-11 years,2,16.8,0,0.0,90,19,102,81.4
RWBL,Jemmerson Slough,JEMM3,B,Year2,150,Restored,9,6-11 years,1,21.3,0,1.5,30,35,111,81.4
RWBL,Jemmerson Slough,JEMM3,B,Year2,80,Restored,9,6-11 years,1,21.3,0,1.5,30,35,111,81.4
RWBL,Jemmerson Slough,JEMM4,A,Year1,133,Restored,8,6-11 years,2,21.8,0,4.3,15,21,261,81.4
RWBL,Jemmerson Slough,JEMM4,B,Year1,70,Restored,8,6-11 years,2,18.5,0,1.2,10,39,7,81.4
RWBL,Jemmerson Slough,JEMM4,A,Year2,NA,Restored,9,6-11 years,2,17.5,1,5.3,15,19,219,81.4
RWBL,Jemmerson Slough,JEMM4,B,Year2,102,Restored,9,6-11 years,1,22.6,0,5.3,20,35,274,81.4
RWBL,Jemmerson Slough,JEMM4,B,Year2,200,Restored,9,6-11 years,1,22.6,0,5.3,20,35,274,81.4
RWBL,Jemmerson Slough,JEMM4,B,Year2,141,Restored,9,6-11 years,1,22.6,0,5.3,20,35,274,81.4
RWBL,Jemmerson Slough,JEMM5,A,Year1,165,Restored,8,6-11 years,2,23.1,1,0.1,20,19,11,81.4
RWBL,Jemmerson Slough,JEMM5,B,Year1,NA,Restored,8,6-11 years,2,19.8,0,0.0,20,39,166,81.4
RWBL,Jemmerson Slough,JEMM5,A,Year2,NA,Restored,9,6-11 years,2,19.1,0,2.8,20,19,11,81.4
RWBL,Jemmerson Slough,JEMM5,B,Year2,70,Restored,9,6-11 years,1,24.6,0,4.5,20,35,367,81.4
RWBL,Jemmerson Slough,JEMM5,B,Year2,200,Restored,9,6-11 years,1,24.6,0,4.5,20,35,367,81.4
RWBL,Jemmerson Slough,JEMM5,B,Year2,41,Restored,9,6-11 years,1,24.6,0,4.5,20,35,367,81.4
RWBL,Jensen Slough,JEN1,A,Year1,29,Not restored,0,Not restored,2,15.2,0,3.2,0,2,265,23.7
RWBL,Jensen Slough,JEN1,A,Year1,32,Not restored,0,Not restored,2,15.2,0,3.2,0,2,265,23.7
RWBL,Jensen Slough,JEN1,B,Year1,51,Not restored,0,Not restored,2,18.8,1,3.6,5,26,69,23.7
RWBL,Jensen Slough,JEN1,B,Year1,50,Not restored,0,Not restored,2,18.8,1,3.6,5,26,69,23.7
RWBL,Jensen Slough,JEN1,B,Year1,51,Not restored,0,Not restored,2,18.8,1,3.6,5,26,69,23.7
RWBL,Jensen Slough,JEN1,A,Year2,38,Not restored,0,Not restored,2,22.7,0,5.8,5,4,277,23.7
RWBL,Jensen Slough,JEN1,A,Year2,59,Not restored,0,Not restored,2,22.7,0,5.8,5,4,277,23.7
RWBL,Jensen Slough,JEN1,A,Year2,36,Not restored,0,Not restored,2,22.7,0,5.8,5,4,277,23.7
RWBL,Jensen Slough,JEN1,A,Year2,39,Not restored,0,Not restored,2,22.7,0,5.8,5,4,277,23.7
RWBL,Jensen Slough,JEN1,B,Year2,47,Not restored,0,Not restored,1,15.5,0,5.0,0,27,203,23.7
RWBL,Jensen Slough,JEN1,B,Year2,90,Not restored,0,Not restored,1,15.5,0,5.0,0,27,203,23.7
RWBL,Jensen Slough,JEN1,B,Year2,82,Not restored,0,Not restored,1,15.5,0,5.0,0,27,203,23.7
RWBL,Jensen Slough,JEN1,B,Year2,60,Not restored,0,Not restored,1,15.5,0,5.0,0,27,203,23.7
RWBL,Jensen Slough,JEN2,A,Year1,83,Not restored,0,Not restored,2,14.8,0,3.2,0,2,186,23.7
RWBL,Jensen Slough,JEN2,B,Year1,74,Not restored,0,Not restored,2,22.1,1,3.0,15,26,-4,23.7
RWBL,Jensen Slough,JEN2,B,Year1,88,Not restored,0,Not restored,2,22.1,1,3.0,15,26,-4,23.7
RWBL,Jensen Slough,JEN2,B,Year1,75,Not restored,0,Not restored,2,22.1,1,3.0,15,26,-4,23.7
RWBL,Jensen Slough,JEN2,A,Year2,145,Not restored,0,Not restored,2,20.1,0,5.4,10,4,183,23.7
RWBL,Jensen Slough,JEN2,A,Year2,145,Not restored,0,Not restored,2,20.1,0,5.4,10,4,183,23.7
RWBL,Jensen Slough,JEN2,A,Year2,87,Not restored,0,Not restored,2,20.1,0,5.4,10,4,183,23.7
RWBL,Jensen Slough,JEN2,A,Year2,46,Not restored,0,Not restored,2,20.1,0,5.4,10,4,183,23.7
RWBL,Jensen Slough,JEN2,A,Year2,87,Not restored,0,Not restored,2,20.1,0,5.4,10,4,183,23.7
RWBL,Jensen Slough,JEN2,B,Year2,78,Not restored,0,Not restored,1,17.2,0,11.3,10,27,282,23.7
RWBL,Jensen Slough,JEN2,B,Year2,104,Not restored,0,Not restored,1,17.2,0,11.3,10,27,282,23.7
RWBL,Jensen Slough,JEN3,A,Year1,39,Not restored,0,Not restored,2,18.6,1,3.2,15,2,370,23.7
RWBL,Jensen Slough,JEN3,A,Year1,12,Not restored,0,Not restored,2,18.6,1,3.2,15,2,370,23.7
RWBL,Jensen Slough,JEN3,A,Year1,12,Not restored,0,Not restored,2,18.6,1,3.2,15,2,370,23.7
RWBL,Jensen Slough,JEN3,A,Year1,54,Not restored,0,Not restored,2,18.6,1,3.2,15,2,370,23.7
RWBL,Jensen Slough,JEN3,B,Year1,45,Not restored,0,Not restored,2,20.8,1,1.8,30,26,159,23.7
RWBL,Jensen Slough,JEN3,B,Year1,77,Not restored,0,Not restored,2,20.8,1,1.8,30,26,159,23.7
RWBL,Jensen Slough,JEN3,B,Year1,62,Not restored,0,Not restored,2,20.8,1,1.8,30,26,159,23.7
RWBL,Jensen Slough,JEN3,B,Year1,125,Not restored,0,Not restored,2,20.8,1,1.8,30,26,159,23.7
RWBL,Jensen Slough,JEN3,A,Year2,41,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
RWBL,Jensen Slough,JEN3,A,Year2,137,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
RWBL,Jensen Slough,JEN3,A,Year2,41,Not restored,0,Not restored,2,18.8,0,2.7,10,4,99,23.7
RWBL,Jensen Slough,JEN3,B,Year2,75,Not restored,0,Not restored,1,12.1,0,2.9,15,27,172,23.7
RWBL,Jensen Slough,JEN3,B,Year2,140,Not restored,0,Not restored,1,12.1,0,2.9,15,27,172,23.7
RWBL,Jensen Slough,JEN3,B,Year2,18,Not restored,0,Not restored,1,12.1,0,2.9,15,27,172,23.7
RWBL,Little Storm Lake,LSTO1,A,Year1,216,Restored,4,1-5 years,1,17.4,0,8.6,0,7,271,77.8
RWBL,Little Storm Lake,LSTO1,B,Year1,215,Restored,4,1-5 years,1,21.3,1,6.6,0,35,88,77.8
RWBL,Little Storm Lake,LSTO1,A,Year2,NA,Restored,5,6-11 years,1,20.4,1,6.9,0,8,-18,77.8
RWBL,Little Storm Lake,LSTO1,B,Year2,279,Restored,5,6-11 years,2,26.2,1,4.1,0,50,250,77.8
RWBL,Little Storm Lake,LSTO1,B,Year2,258,Restored,5,6-11 years,2,26.2,1,4.1,0,50,250,77.8
RWBL,Little Storm Lake,LSTO1,B,Year2,286,Restored,5,6-11 years,2,26.2,1,4.1,0,50,250,77.8
