Species,Site,Point,Visit,Year,Distance,Status,Age,RestorationState,Observer,Temp,CloudCover,WindSpeed,PointCattail,CallNum,JulianDay,TimeAfterSunrise,Area
VIRA,Dan Green Slough,DG1,A,Year1,NA,Restored,8,6-11 years,1,26.5,2,2.8,40,NA,18,361,120.4
VIRA,Dan Green Slough,DG1,B,Year1,20,Restored,8,6-11 years,2,17.7,1,3.2,65,2,44,49,120.4
VIRA,Dan Green Slough,DG1,B,Year1,25,Restored,8,6-11 years,2,17.7,1,3.2,65,2,44,49,120.4
VIRA,Dan Green Slough,DG1,A,Year2,100,Restored,9,6-11 years,1,19.9,0,1.2,55,1,4,83,120.4
VIRA,Dan Green Slough,DG1,A,Year2,55,Restored,9,6-11 years,1,19.9,0,1.2,55,1,4,83,120.4
VIRA,Dan Green Slough,DG1,B,Year2,NA,Restored,9,6-11 years,2,19.3,1,2.0,30,NA,30,111,120.4
VIRA,Dan Green Slough,DG2,A,Year1,NA,Restored,8,6-11 years,1,25.3,1,1.5,60,NA,18,284,120.4
VIRA,Dan Green Slough,DG2,B,Year1,20,Restored,8,6-11 years,2,22.8,2,1.5,70,2,43,170,120.4
VIRA,Dan Green Slough,DG2,B,Year1,23,Restored,8,6-11 years,2,22.8,2,1.5,70,2,43,170,120.4
VIRA,Dan Green Slough,DG2,A,Year2,43,Restored,9,6-11 years,1,18.2,0,0.0,40,1,4,9,120.4
VIRA,Dan Green Slough,DG2,B,Year2,NA,Restored,9,6-11 years,2,19.3,1,0.0,40,NA,30,81,120.4
VIRA,Dan Green Slough,DG3,A,Year1,22,Restored,8,6-11 years,1,24.4,1,0.0,45,2,18,201,120.4
VIRA,Dan Green Slough,DG3,B,Year1,14,Restored,8,6-11 years,2,22.7,2,3.4,75,1,43,90,120.4
VIRA,Dan Green Slough,DG3,B,Year1,15,Restored,8,6-11 years,2,22.7,2,3.4,75,1,43,90,120.4
VIRA,Dan Green Slough,DG3,A,Year2,NA,Restored,9,6-11 years,1,20.1,0,0.0,45,NA,4,-26,120.4
VIRA,Dan Green Slough,DG3,B,Year2,NA,Restored,9,6-11 years,2,19.6,1,0.0,50,NA,30,8,120.4
VIRA,Dan Green Slough,DG4,A,Year1,25,Restored,8,6-11 years,1,20.9,1,0.0,30,1,18,83,120.4
VIRA,Dan Green Slough,DG4,A,Year1,14,Restored,8,6-11 years,1,20.9,1,0.0,30,2,18,83,120.4
VIRA,Dan Green Slough,DG4,B,Year1,15,Restored,8,6-11 years,2,22.2,0,0.0,90,2,44,185,120.4
VIRA,Dan Green Slough,DG4,A,Year2,15,Restored,9,6-11 years,1,26.3,0,2.6,80,2,4,278,120.4
VIRA,Dan Green Slough,DG4,B,Year2,20,Restored,9,6-11 years,2,20.8,1,1.4,20,2,30,278,120.4
VIRA,Dan Green Slough,DG4,B,Year2,15,Restored,9,6-11 years,2,20.8,1,1.4,20,2,30,278,120.4
VIRA,Dan Green Slough,DG5,A,Year1,NA,Restored,8,6-11 years,1,20.4,1,0.0,60,NA,18,-7,120.4
VIRA,Dan Green Slough,DG5,B,Year1,NA,Restored,8,6-11 years,2,22.1,0,0.0,85,NA,44,262,120.4
VIRA,Dan Green Slough,DG5,A,Year2,NA,Restored,9,6-11 years,1,23.6,0,2.7,65,NA,4,201,120.4
VIRA,Dan Green Slough,DG5,B,Year2,14,Restored,9,6-11 years,2,20.4,1,1.5,70,2,30,207,120.4
VIRA,Dan Green Slough,DG5,B,Year2,14,Restored,9,6-11 years,2,20.4,1,1.5,70,2,30,207,120.4
VIRA,Diamond Lake,DIAM1,A,Year1,NA,Restored,9,6-11 years,2,15.9,0,3.3,35,NA,4,-20,47.7
VIRA,Diamond Lake,DIAM1,B,Year1,NA,Restored,9,6-11 years,2,18.2,1,3.4,30,NA,24,104,47.7
VIRA,Diamond Lake,DIAM1,A,Year2,NA,Restored,10,6-11 years,2,21.1,1,0.0,30,NA,15,70,47.7
VIRA,Diamond Lake,DIAM1,B,Year2,NA,Restored,10,6-11 years,1,19.9,1,3.5,35,NA,32,4,47.7
VIRA,Diamond Lake,DIAM2,A,Year1,NA,Restored,9,6-11 years,2,17.7,0,3.3,5,NA,4,6,47.7
VIRA,Diamond Lake,DIAM2,B,Year1,NA,Restored,9,6-11 years,2,18.6,0,6.9,0,NA,24,10,47.7
VIRA,Diamond Lake,DIAM2,A,Year2,NA,Restored,10,6-11 years,2,22.3,1,3.7,0,NA,15,114,47.7
VIRA,Diamond Lake,DIAM2,B,Year2,NA,Restored,10,6-11 years,1,22.5,0,4.3,0,NA,32,94,47.7
VIRA,Diamond Lake,DIAM3,A,Year1,NA,Restored,9,6-11 years,2,15.4,0,3.3,0,NA,4,71,47.7
VIRA,Diamond Lake,DIAM3,B,Year1,NA,Restored,9,6-11 years,2,19.2,1,5.4,0,NA,24,77,47.7
VIRA,Diamond Lake,DIAM3,A,Year2,NA,Restored,10,6-11 years,2,23.5,1,4.8,0,NA,15,172,47.7
VIRA,Diamond Lake,DIAM3,B,Year2,NA,Restored,10,6-11 years,1,24.4,0,0.0,0,NA,32,156,47.7
VIRA,Diamond Lake,DIAM4,A,Year1,NA,Restored,9,6-11 years,2,20.1,0,3.3,30,NA,4,206,47.7
VIRA,Diamond Lake,DIAM4,B,Year1,NA,Restored,9,6-11 years,2,21.3,0,1.1,35,NA,24,-22,47.7
VIRA,Diamond Lake,DIAM4,A,Year2,NA,Restored,10,6-11 years,2,22.6,1,0.0,20,NA,15,91,47.7
VIRA,Diamond Lake,DIAM4,B,Year2,NA,Restored,10,6-11 years,1,20.3,0,3.0,25,NA,32,71,47.7
VIRA,Diamond Lake,DIAM5,A,Year1,NA,Restored,9,6-11 years,2,15.4,0,3.3,35,NA,4,159,47.7
VIRA,Diamond Lake,DIAM5,B,Year1,22,Restored,9,6-11 years,2,19.7,1,0.1,50,2,24,184,47.7
VIRA,Diamond Lake,DIAM5,A,Year2,NA,Restored,10,6-11 years,2,21.9,1,1.2,80,NA,15,203,47.7
VIRA,Diamond Lake,DIAM5,B,Year2,15,Restored,10,6-11 years,1,22.2,0,1.0,70,2,32,202,47.7
VIRA,Elk Lake,ELK1,A,Year1,NA,Not restored,0,Not restored,1,14.4,0,5.3,0,NA,2,96,110.7
VIRA,Elk Lake,ELK1,B,Year1,NA,Not restored,0,Not restored,1,17.9,0,0.0,0,NA,24,93,110.7
VIRA,Elk Lake,ELK1,A,Year2,NA,Not restored,0,Not restored,2,20.4,0,0.0,0,NA,2,91,110.7
VIRA,Elk Lake,ELK1,B,Year2,NA,Not restored,0,Not restored,1,15.8,1,7.5,0,NA,26,165,110.7
VIRA,Elk Lake,ELK2,A,Year1,NA,Not restored,0,Not restored,1,16.1,0,8.3,0,NA,2,199,110.7
VIRA,Elk Lake,ELK2,B,Year1,NA,Not restored,0,Not restored,1,17.3,1,10.3,0,NA,24,1,110.7
VIRA,Elk Lake,ELK2,A,Year2,NA,Not restored,0,Not restored,2,20.1,0,7.9,0,NA,2,-19,110.7
VIRA,Elk Lake,ELK2,B,Year2,NA,Not restored,0,Not restored,1,14.9,1,5.5,0,NA,26,76,110.7
VIRA,Elk Lake,ELK3,A,Year1,NA,Not restored,0,Not restored,1,14.5,0,4.5,0,NA,2,165,110.7
VIRA,Elk Lake,ELK3,B,Year1,NA,Not restored,0,Not restored,1,17,1,4.2,0,NA,24,66,110.7
VIRA,Elk Lake,ELK3,A,Year2,NA,Not restored,0,Not restored,2,20.3,0,6.2,0,NA,2,62,110.7
VIRA,Elk Lake,ELK3,B,Year2,NA,Not restored,0,Not restored,1,16.9,1,7.7,0,NA,26,100,110.7
VIRA,Elk Lake,ELK4,A,Year1,NA,Not restored,0,Not restored,1,17.4,1,7.1,10,NA,2,274,110.7
VIRA,Elk Lake,ELK4,B,Year1,NA,Not restored,0,Not restored,1,17.1,1,3.8,10,NA,24,-28,110.7
VIRA,Elk Lake,ELK4,A,Year2,NA,Not restored,0,Not restored,2,21.4,0,9.6,5,NA,2,168,110.7
VIRA,Elk Lake,ELK4,B,Year2,NA,Not restored,0,Not restored,1,16.2,0,10.6,5,NA,26,196,110.7
VIRA,Elk Lake,ELK5,A,Year1,27,Not restored,0,Not restored,1,10.9,0,2.0,15,2,2,-21,110.7
VIRA,Elk Lake,ELK5,B,Year1,NA,Not restored,0,Not restored,1,18.5,1,4.4,15,NA,24,211,110.7
VIRA,Elk Lake,ELK5,A,Year2,NA,Not restored,0,Not restored,2,24.2,0,4.9,20,NA,2,262,110.7
VIRA,Elk Lake,ELK5,B,Year2,NA,Not restored,0,Not restored,1,13,1,3.0,20,NA,26,-18,110.7
VIRA,Elm Lake,ELM1,A,Year1,NA,Not restored,0,Not restored,1,19.5,0,10.0,30,NA,6,204,175.4
VIRA,Elm Lake,ELM1,B,Year1,NA,Not restored,0,Not restored,1,22,1,2.1,30,NA,27,-10,175.4
VIRA,Elm Lake,ELM1,A,Year2,NA,Not restored,0,Not restored,1,15,1,9.0,20,NA,20,2,175.4
VIRA,Elm Lake,ELM1,B,Year2,NA,Not Restored,0,Not restored,2,28.2,1,10.8,0,NA,42,271,175.4
VIRA,Elm Lake,ELM2,A,Year1,NA,Not restored,0,Not restored,1,16.9,0,4.0,0,NA,6,69,175.4
VIRA,Elm Lake,ELM2,B,Year1,NA,Not restored,0,Not restored,1,20.5,0,2.8,0,NA,27,114,175.4
VIRA,Elm Lake,ELM2,A,Year2,NA,Not restored,0,Not restored,1,21,1,9.0,0,NA,20,164,175.4
VIRA,Elm Lake,ELM2,B,Year2,NA,Not Restored,0,Not restored,2,25.8,1,3.5,0,NA,42,160,175.4
VIRA,Elm Lake,ELM3,A,Year1,NA,Not restored,0,Not restored,1,16.6,0,7.3,0,NA,6,-5,175.4
VIRA,Elm Lake,ELM3,B,Year1,NA,Not restored,0,Not restored,1,24.3,0,3.6,0,NA,27,-19,175.4
VIRA,Elm Lake,ELM3,A,Year2,NA,Not restored,0,Not restored,1,13,1,9.4,0,NA,20,-34,175.4
VIRA,Elm Lake,ELM3,B,Year2,NA,Not Restored,0,Not restored,2,25.3,1,5.5,0,NA,42,97,175.4
VIRA,Elm Lake,ELM4,A,Year1,NA,Not restored,0,Not restored,1,17,0,3.0,0,NA,6,102,175.4
VIRA,Elm Lake,ELM4,B,Year1,NA,Not restored,0,Not restored,1,20,0,3.8,0,NA,27,85,175.4
VIRA,Elm Lake,ELM4,A,Year2,NA,Not restored,0,Not restored,1,17.2,1,5.1,0,NA,20,99,175.4
VIRA,Elm Lake,ELM4,B,Year2,NA,Not Restored,0,Not restored,2,27.2,1,2.2,0,NA,42,183,175.4
VIRA,Elm Lake,ELM5,A,Year1,NA,Not restored,0,Not restored,1,17.9,0,7.8,0,NA,6,176,175.4
VIRA,Elm Lake,ELM5,B,Year1,NA,Not restored,0,Not restored,1,20.4,0,9.0,0,NA,27,58,175.4
VIRA,Elm Lake,ELM5,A,Year2,NA,Not restored,0,Not restored,1,16,1,13.3,0,NA,20,71,175.4
VIRA,Elm Lake,ELM5,B,Year2,NA,Not Restored,0,Not restored,2,27.5,1,5.8,0,NA,42,208,175.4
VIRA,Four Mile Lake,4M1,A,Year1,NA,Restored,9,6-11 years,1,17.6,2,4.6,50,NA,23,-32,82.6
VIRA,Four Mile Lake,4M1,B,Year1,NA,Restored,9,6-11 years,1,22.9,1,2.9,50,NA,42,358,82.6
VIRA,Four Mile Lake,4M1,A,Year2,NA,Restored,10,6-11 years,1,15.6,1,3.0,45,NA,7,-25,82.6
VIRA,Four Mile Lake,4M1,B,Year2,NA,Restored,10,6-11 years,2,15.3,1,4.8,60,NA,20,11,82.6
VIRA,Four Mile Lake,4M2,A,Year1,NA,Restored,9,6-11 years,1,19.1,0,4.8,100,NA,23,318,82.6
VIRA,Four Mile Lake,4M2,B,Year1,24,Restored,9,6-11 years,1,19.6,2,0.0,100,2,42,181,82.6
VIRA,Four Mile Lake,4M2,B,Year1,57,Restored,9,6-11 years,1,19.6,2,0.0,100,2,42,181,82.6
VIRA,Four Mile Lake,4M2,A,Year2,NA,Restored,10,6-11 years,1,23.9,1,6.7,90,NA,7,295,82.6
VIRA,Four Mile Lake,4M2,B,Year2,NA,Restored,10,6-11 years,2,15.5,1,3.8,100,NA,20,168,82.6
VIRA,Four Mile Lake,4M3,A,Year1,37,Restored,9,6-11 years,1,17.3,1,9.5,30,2,23,207,82.6
VIRA,Four Mile Lake,4M3,B,Year1,NA,Restored,9,6-11 years,1,18.3,1,2.8,30,NA,42,0,82.6
VIRA,Four Mile Lake,4M3,A,Year2,NA,Restored,10,6-11 years,1,19.2,1,0.0,15,NA,7,194,82.6
VIRA,Four Mile Lake,4M3,B,Year2,NA,Restored,10,6-11 years,2,23.6,1,5.3,15,NA,20,283,82.6
VIRA,Four Mile Lake,4M4,A,Year1,NA,Restored,9,6-11 years,1,18.2,1,4.5,60,NA,23,173,82.6
VIRA,Four Mile Lake,4M4,B,Year1,NA,Restored,9,6-11 years,1,18.5,2,0.0,60,NA,42,76,82.6
VIRA,Four Mile Lake,4M4,A,Year2,NA,Restored,10,6-11 years,1,16.8,1,4.3,60,NA,7,117,82.6
VIRA,Four Mile Lake,4M4,B,Year2,NA,Restored,10,6-11 years,2,21.3,1,3.0,80,NA,20,218,82.6
VIRA,Four Mile Lake,4M5,A,Year1,NA,Restored,9,6-11 years,1,17.6,2,3.0,100,NA,23,10,82.6
VIRA,Four Mile Lake,4M5,B,Year1,NA,Restored,9,6-11 years,1,20.7,1,0.0,100,NA,42,284,82.6
VIRA,Four Mile Lake,4M5,A,Year2,NA,Restored,10,6-11 years,1,14.8,1,3.5,90,NA,7,18,82.6
VIRA,Four Mile Lake,4M5,B,Year2,2,Restored,10,6-11 years,2,14.8,1,3.4,100,2,20,85,82.6
VIRA,Garlock Slough,GAR1,A,Year1,NA,Not restored,0,Not restored,2,25.2,2,2.1,0,NA,13,192,31.4
VIRA,Garlock Slough,GAR1,B,Year1,NA,Not restored,0,Not restored,2,24.3,2,1.6,10,NA,36,382,31.4
VIRA,Garlock Slough,GAR1,A,Year2,NA,Not restored,0,Not restored,2,19.6,2,3.3,5,NA,7,91,31.4
VIRA,Garlock Slough,GAR1,B,Year2,NA,Not Restored,0,Not restored,1,19.7,1,4.6,15,NA,37,0,31.4
VIRA,Garlock Slough,GAR2,A,Year1,NA,Not restored,0,Not restored,2,24.2,1,0.5,0,NA,13,16,31.4
VIRA,Garlock Slough,GAR2,B,Year1,NA,Not restored,0,Not restored,2,23.7,2,0.0,0,NA,36,357,31.4
VIRA,Garlock Slough,GAR2,A,Year2,NA,Not restored,0,Not restored,2,18.9,2,5.2,0,NA,7,15,31.4
VIRA,Garlock Slough,GAR2,B,Year2,NA,Not Restored,0,Not restored,1,19.8,0,5.3,0,NA,37,66,31.4
VIRA,Garlock Slough,GAR3,A,Year1,NA,Not restored,0,Not restored,2,24.2,1,0.1,40,NA,13,-9,31.4
VIRA,Garlock Slough,GAR3,B,Year1,40,Not restored,0,Not restored,2,22.1,2,0.0,45,2,36,293,31.4
VIRA,Garlock Slough,GAR3,A,Year2,NA,Not restored,0,Not restored,2,21.1,1,0.0,20,NA,7,-9,31.4
VIRA,Garlock Slough,GAR3,B,Year2,NA,Not Restored,0,Not restored,1,20.2,0,5.9,30,NA,37,102,31.4
VIRA,Jemmerson Slough,JEMM1,A,Year1,NA,Restored,8,6-11 years,2,29.1,0,0.0,100,NA,21,371,81.4
VIRA,Jemmerson Slough,JEMM1,B,Year1,45,Restored,8,6-11 years,2,23.1,0,0.0,90,2,39,301,81.4
VIRA,Jemmerson Slough,JEMM1,A,Year2,10,Restored,9,6-11 years,2,18,1,4.3,100,1,19,295,81.4
VIRA,Jemmerson Slough,JEMM1,A,Year2,2,Restored,9,6-11 years,2,18,1,4.3,100,2,19,295,81.4
VIRA,Jemmerson Slough,JEMM1,B,Year2,NA,Restored,9,6-11 years,1,21.1,1,1.2,60,NA,35,60,81.4
VIRA,Jemmerson Slough,JEMM2,A,Year1,NA,Restored,8,6-11 years,2,25.6,0,1.4,85,NA,19,203,81.4
VIRA,Jemmerson Slough,JEMM2,B,Year1,33,Restored,8,6-11 years,2,20.6,2,0.1,65,2,42,2,81.4
VIRA,Jemmerson Slough,JEMM2,B,Year1,35,Restored,8,6-11 years,2,20.6,2,0.1,65,2,42,2,81.4
VIRA,Jemmerson Slough,JEMM2,A,Year2,15,Restored,9,6-11 years,2,17,0,0.0,90,2,19,170,81.4
VIRA,Jemmerson Slough,JEMM2,B,Year2,30,Restored,9,6-11 years,1,23,0,2.2,55,2,35,191,81.4
VIRA,Jemmerson Slough,JEMM2,B,Year2,7,Restored,9,6-11 years,1,23,0,2.2,55,2,35,191,81.4
VIRA,Jemmerson Slough,JEMM3,A,Year1,75,Restored,8,6-11 years,2,23.4,0,0.1,85,2,19,85,81.4
VIRA,Jemmerson Slough,JEMM3,B,Year1,18,Restored,8,6-11 years,2,18.6,0,0.0,75,2,39,100,81.4
VIRA,Jemmerson Slough,JEMM3,B,Year1,25,Restored,8,6-11 years,2,18.6,0,0.0,75,1,39,100,81.4
VIRA,Jemmerson Slough,JEMM3,A,Year2,NA,Restored,9,6-11 years,2,16.8,0,0.0,90,NA,19,102,81.4
VIRA,Jemmerson Slough,JEMM3,B,Year2,5,Restored,9,6-11 years,1,21.3,0,1.5,30,1,35,111,81.4
VIRA,Jemmerson Slough,JEMM4,A,Year1,NA,Restored,8,6-11 years,2,21.8,0,4.3,15,NA,21,261,81.4
VIRA,Jemmerson Slough,JEMM4,B,Year1,NA,Restored,8,6-11 years,2,18.5,0,1.2,10,NA,39,7,81.4
VIRA,Jemmerson Slough,JEMM4,A,Year2,NA,Restored,9,6-11 years,2,17.5,1,5.3,15,NA,19,219,81.4
VIRA,Jemmerson Slough,JEMM4,B,Year2,NA,Restored,9,6-11 years,1,22.6,0,5.3,20,NA,35,274,81.4
VIRA,Jemmerson Slough,JEMM5,A,Year1,NA,Restored,8,6-11 years,2,23.1,1,0.1,20,NA,19,11,81.4
VIRA,Jemmerson Slough,JEMM5,B,Year1,NA,Restored,8,6-11 years,2,19.8,0,0.0,20,NA,39,166,81.4
VIRA,Jemmerson Slough,JEMM5,A,Year2,NA,Restored,9,6-11 years,2,19.1,0,2.8,20,NA,19,11,81.4
VIRA,Jemmerson Slough,JEMM5,B,Year2,NA,Restored,9,6-11 years,1,24.6,0,4.5,20,NA,35,367,81.4
VIRA,Jensen Slough,JEN1,A,Year1,NA,Not restored,0,Not restored,2,15.2,0,3.3,0,NA,2,265,23.7
VIRA,Jensen Slough,JEN1,B,Year1,NA,Not restored,0,Not restored,2,18.8,1,3.6,5,NA,26,69,23.7
VIRA,Jensen Slough,JEN1,A,Year2,NA,Not restored,0,Not restored,2,22.7,0,5.8,5,NA,4,277,23.7
VIRA,Jensen Slough,JEN1,B,Year2,NA,Not restored,0,Not restored,1,15.5,0,5.0,0,NA,27,203,23.7
VIRA,Jensen Slough,JEN2,A,Year1,46,Not restored,0,Not restored,2,14.8,0,3.3,0,2,2,186,23.7
VIRA,Jensen Slough,JEN2,B,Year1,NA,Not restored,0,Not restored,2,22.1,1,3.0,15,NA,26,-4,23.7
VIRA,Jensen Slough,JEN2,A,Year2,NA,Not restored,0,Not restored,2,20.1,0,5.4,10,NA,4,183,23.7
VIRA,Jensen Slough,JEN2,B,Year2,NA,Not restored,0,Not restored,1,17.2,0,11.3,10,NA,27,282,23.7
VIRA,Jensen Slough,JEN3,A,Year1,NA,Not restored,0,Not restored,2,18.6,1,3.3,15,NA,2,370,23.7
VIRA,Jensen Slough,JEN3,B,Year1,NA,Not restored,0,Not restored,2,20.8,1,1.8,30,NA,26,159,23.7
VIRA,Jensen Slough,JEN3,A,Year2,NA,Not restored,0,Not restored,2,18.8,0,2.7,10,NA,4,99,23.7
VIRA,Jensen Slough,JEN3,B,Year2,NA,Not restored,0,Not restored,1,12.1,0,2.9,15,NA,27,172,23.7
VIRA,Little Storm Lake,LSTO1,A,Year1,NA,Restored,4,1-5 years,1,17.4,0,8.6,0,NA,7,271,77.8
VIRA,Little Storm Lake,LSTO1,B,Year1,NA,Restored,4,1-5 years,1,21.3,1,6.6,0,NA,35,88,77.8
VIRA,Little Storm Lake,LSTO1,A,Year2,NA,Restored,5,6-11 years,1,20.4,1,6.9,0,NA,8,-18,77.8
VIRA,Little Storm Lake,LSTO1,B,Year2,NA,Restored,5,6-11 years,2,26.2,1,4.1,0,NA,50,250,77.8
VIRA,Little Storm Lake,LSTO2,A,Year1,NA,Restored,4,1-5 years,1,12.9,0,2.5,80,NA,7,-18,77.8
VIRA,Little Storm Lake,LSTO2,B,Year1,NA,Restored,4,1-5 years,1,25.9,1,1.7,30,NA,35,304,77.8
VIRA,Little Storm Lake,LSTO2,A,Year2,NA,Restored,5,6-11 years,1,22.1,1,8.5,40,NA,8,273,77.8
VIRA,Little Storm Lake,LSTO2,B,Year2,NA,Restored,5,6-11 years,2,28.8,1,1.9,80,NA,50,382,77.8
VIRA,Little Storm Lake,LSTO3,A,Year1,30,Restored,4,1-5 years,1,16.3,0,2.2,65,2,7,161,77.8
VIRA,Little Storm Lake,LSTO3,B,Year1,NA,Restored,4,1-5 years,1,23.2,1,0.0,75,NA,35,189,77.8
VIRA,Little Storm Lake,LSTO3,A,Year2,NA,Restored,5,6-11 years,1,18.7,1,7.6,85,NA,8,115,77.8
VIRA,Little Storm Lake,LSTO3,B,Year2,NA,Restored,5,6-11 years,2,27.1,1,0.0,80,NA,50,284,77.8
VIRA,Little Storm Lake,LSTO4,A,Year1,NA,Restored,4,1-5 years,1,18.5,0,4.5,50,NA,7,314,77.8
VIRA,Little Storm Lake,LSTO4,B,Year1,NA,Restored,4,1-5 years,1,20.4,3,6.2,50,NA,35,6,77.8
VIRA,Little Storm Lake,LSTO4,A,Year2,NA,Restored,5,6-11 years,1,20,1,7.4,40,NA,8,60,77.8
VIRA,Little Storm Lake,LSTO4,B,Year2,NA,Restored,5,6-11 years,2,24.3,1,6.0,20,NA,50,172,77.8
VIRA,Little Storm Lake,LSTO5,A,Year1,NA,Restored,4,1-5 years,1,12.5,0,4.9,30,NA,7,18,77.8
VIRA,Little Storm Lake,LSTO5,B,Year1,NA,Restored,4,1-5 years,1,23.7,1,3.3,25,NA,35,274,77.8
VIRA,Little Storm Lake,LSTO5,A,Year2,NA,Restored,5,6-11 years,1,20.8,1,8.2,15,NA,8,199,77.8
VIRA,Little Storm Lake,LSTO5,B,Year2,NA,Restored,5,6-11 years,2,27.8,1,7.1,15,NA,50,350,77.8
VIRA,Little Swan Lake,LSWAN1,A,Year1,NA,Not restored,0,Not restored,2,23.9,2,0.0,0,NA,11,104,127.8
VIRA,Little Swan Lake,LSWAN1,B,Year1,NA,Not restored,0,Not restored,2,18,2,2.4,0,NA,29,-19,127.8
VIRA,Little Swan Lake,LSWAN1,A,Year2,NA,Not restored,0,Not restored,1,18.9,0,7.2,0,NA,6,-14,127.8
VIRA,Little Swan Lake,LSWAN1,B,Year2,NA,Not Restored,0,Not restored,2,21.7,0,0.0,0,NA,32,161,127.8
VIRA,Little Swan Lake,LSWAN2,A,Year1,NA,Not restored,0,Not restored,2,22.9,2,2.5,0,NA,11,16,127.8
VIRA,Little Swan Lake,LSWAN2,B,Year1,NA,Not restored,0,Not restored,2,21.9,1,1.9,0,NA,29,116,127.8
VIRA,Little Swan Lake,LSWAN2,A,Year2,NA,Not restored,0,Not restored,1,22.5,0,9.0,0,NA,6,261,127.8
VIRA,Little Swan Lake,LSWAN2,B,Year2,NA,Not Restored,0,Not restored,2,20.2,0,6.9,0,NA,32,60,127.8
VIRA,Little Swan Lake,LSWAN3,A,Year1,NA,Not restored,0,Not restored,2,23.8,2,8.2,0,NA,11,-9,127.8
VIRA,Little Swan Lake,LSWAN3,B,Year1,NA,Not restored,0,Not restored,2,18.2,2,1.6,0,NA,29,92,127.8
VIRA,Little Swan Lake,LSWAN3,A,Year2,NA,Not restored,0,Not restored,1,20.5,0,7.3,0,NA,6,195,127.8
VIRA,Little Swan Lake,LSWAN3,B,Year2,NA,Not Restored,0,Not restored,2,21,0,2.8,0,NA,32,82,127.8
VIRA,Little Swan Lake,LSWAN4,A,Year1,NA,Not restored,0,Not restored,2,26.3,2,2.2,65,NA,11,263,127.8
VIRA,Little Swan Lake,LSWAN4,B,Year1,NA,Not restored,0,Not restored,2,21.9,2,4.8,50,NA,29,211,127.8
VIRA,Little Swan Lake,LSWAN4,A,Year2,NA,Not restored,0,Not restored,1,17.7,0,1.5,50,NA,6,105,127.8
VIRA,Little Swan Lake,LSWAN4,B,Year2,NA,Not Restored,0,Not restored,2,22,0,0.0,100,NA,32,265,127.8
VIRA,Little Swan Lake,LSWAN5,A,Year1,41,Not restored,0,Not restored,2,26.4,2,5.8,10,1,11,170,127.8
VIRA,Little Swan Lake,LSWAN5,B,Year1,NA,Not restored,0,Not restored,2,18.1,2,2.4,25,NA,29,8,127.8
VIRA,Little Swan Lake,LSWAN5,A,Year2,NA,Not restored,0,Not restored,1,18,0,2.3,20,NA,6,11,127.8
VIRA,Little Swan Lake,LSWAN5,B,Year2,NA,Not Restored,0,Not restored,2,22.6,0,0.0,0,NA,32,183,127.8
VIRA,Lizard Lake,LIZ1,A,Year1,NA,Restored,5,1-5 years,1,24.7,1,6.3,75,NA,11,-9,114.4
VIRA,Lizard Lake,LIZ1,B,Year1,NA,Restored,5,1-5 years,1,20,1,4.7,75,NA,32,188,114.4
VIRA,Lizard Lake,LIZ1,A,Year2,41,Restored,6,6-11 years,1,25.6,1,8.2,40,2,12,-5,114.4
VIRA,Lizard Lake,LIZ1,B,Year2,NA,Restored,6,6-11 years,2,23.9,2,4.8,20,NA,34,279,114.4
VIRA,Lizard Lake,LIZ2,A,Year1,NA,Restored,5,1-5 years,1,20.3,0,3.3,85,NA,17,67,114.4
VIRA,Lizard Lake,LIZ2,B,Year1,NA,Restored,5,1-5 years,1,21.3,1,2.7,85,NA,32,263,114.4
VIRA,Lizard Lake,LIZ2,A,Year2,NA,Restored,6,6-11 years,1,26.1,1,4.5,70,NA,12,180,114.4
VIRA,Lizard Lake,LIZ2,B,Year2,NA,Restored,6,6-11 years,2,26.4,2,0.0,70,NA,34,305,114.4
VIRA,Lizard Lake,LIZ3,A,Year1,NA,Restored,5,1-5 years,1,24.9,1,3.3,90,NA,11,75,114.4
VIRA,Lizard Lake,LIZ3,B,Year1,NA,Restored,5,1-5 years,1,22.7,1,2.6,100,NA,32,405,114.4
VIRA,Lizard Lake,LIZ3,A,Year2,NA,Restored,6,6-11 years,1,25.7,1,7.4,85,NA,12,84,114.4
VIRA,Lizard Lake,LIZ3,B,Year2,NA,Restored,6,6-11 years,2,24.6,1,0.0,90,NA,34,254,114.4
VIRA,Lizard Lake,LIZ4,A,Year1,39,Restored,5,1-5 years,1,20.1,0,5.6,85,1,17,-6,114.4
VIRA,Lizard Lake,LIZ4,B,Year1,34,Restored,5,1-5 years,1,21.7,1,3.9,85,2,32,298,114.4
VIRA,Lizard Lake,LIZ4,A,Year2,NA,Restored,6,6-11 years,1,27.4,1,5.4,40,NA,12,204,114.4
VIRA,Lizard Lake,LIZ4,B,Year2,NA,Restored,6,6-11 years,2,28.1,1,2.8,20,NA,34,367,114.4
VIRA,Lizard Lake,LIZ5,A,Year1,NA,Restored,5,1-5 years,1,22.3,0,0.0,45,NA,17,207,114.4
VIRA,Lizard Lake,LIZ5,B,Year1,NA,Restored,5,1-5 years,1,20.9,0,0.0,45,NA,32,85,114.4
VIRA,Lizard Lake,LIZ5,A,Year2,NA,Restored,6,6-11 years,1,30.8,1,4.5,40,NA,12,319,114.4
VIRA,Lizard Lake,LIZ5,B,Year2,NA,Restored,6,6-11 years,2,23.7,1,0.0,80,NA,34,165,114.4
